rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,time_delta_with_previous_rental_in_minutes,is_outlier
529233,399528,connect,ended,-53.0,480.0,False
529252,399528,connect,ended,-104.0,,False
529410,380223,mobile,canceled,,,False
529465,248159,mobile,ended,1490.0,,True
529768,339442,mobile,ended,16.0,,False
529809,285241,mobile,ended,7.0,,False
530261,280805,connect,ended,28.0,,False
530274,204019,mobile,ended,14.0,,False
530372,407199,mobile,ended,-10.0,,False
531165,310444,connect,canceled,,,False
531442,398877,mobile,ended,-1.0,,False
531511,296967,connect,ended,-11.0,,False
531697,388490,mobile,ended,248.0,,True
532257,289901,connect,ended,-157.0,,False
532328,259952,mobile,ended,-38.0,,False
532417,309209,connect,canceled,,,False
532614,404847,mobile,ended,,,False
532670,369634,mobile,ended,-95.0,,False
532787,226544,connect,ended,203.0,,False
532894,404832,mobile,ended,,,False
571284,403149,mobile,ended,-33.0,,False
571549,370907,mobile,ended,-36.0,,False
571771,393938,mobile,canceled,,,False
571983,271419,mobile,canceled,,,False
572142,378072,connect,canceled,,,False
572168,391519,connect,canceled,,,False
572456,352663,mobile,ended,33.0,,False
572651,407390,mobile,canceled,,,False
572757,385861,mobile,ended,33.0,,False
572844,342154,connect,ended,26.0,,False
572998,401462,mobile,canceled,,,False
573034,227100,mobile,ended,4.0,120.0,False
573233,407576,mobile,ended,,,False
573315,398586,connect,ended,26.0,,False
573680,300345,mobile,ended,-25.0,,False
574171,381499,connect,ended,-174.0,,False
574419,280227,connect,canceled,,,False
574568,301512,mobile,ended,110.0,0.0,False
574868,371387,mobile,ended,-129.0,720.0,False
505377,290726,connect,ended,62.0,,False
505558,394490,mobile,canceled,,,False
505576,300601,mobile,ended,-2.0,,False
505628,194343,connect,ended,-60.0,,False
505821,223640,mobile,ended,,,False
506069,192409,mobile,ended,159.0,,False
506563,390718,mobile,canceled,,,False
506728,382700,mobile,ended,-67.0,,False
507918,366079,mobile,ended,98.0,,False
509168,299180,mobile,ended,-51.0,,False
509315,190163,mobile,ended,-105.0,,False
509587,345738,mobile,ended,-58.0,,False
510475,401707,mobile,ended,,,False
510797,399549,mobile,ended,-14.0,,False
512503,390347,mobile,ended,-98.0,,False
512763,293771,mobile,canceled,,,False
512970,344211,mobile,ended,,,False
513317,358772,connect,ended,-8.0,,False
513369,245884,mobile,canceled,,,False
514284,370765,mobile,ended,,,False
514494,348178,mobile,ended,-234.0,,True
514502,370437,mobile,ended,379.0,,True
515229,304392,connect,ended,-24.0,,False
515357,376237,mobile,ended,69.0,,False
516962,398697,mobile,ended,-17.0,,False
517348,391056,mobile,canceled,,,False
518261,391287,mobile,ended,-7.0,,False
505546,261879,mobile,ended,610.0,,True
506242,388411,mobile,ended,3.0,,False
508535,351024,mobile,ended,102.0,,False
508850,188941,mobile,ended,-179.0,,False
510674,173341,mobile,ended,28.0,,False
511835,350121,mobile,ended,,,False
514089,390976,connect,canceled,,,False
514474,376574,mobile,ended,81.0,,False
514557,364038,mobile,ended,-1.0,,False
514571,330176,mobile,ended,3.0,,False
515099,391223,mobile,ended,747.0,,True
515156,339993,mobile,ended,8.0,,False
515431,334199,mobile,ended,614.0,,True
515663,366631,mobile,ended,4.0,,False
517051,270740,mobile,ended,,,False
517592,382901,mobile,canceled,,,False
517677,392485,mobile,ended,28.0,,False
517979,394561,mobile,ended,5.0,,False
519135,383344,connect,ended,69.0,,False
519321,353459,connect,ended,3.0,,False
519540,248539,mobile,ended,,,False
519682,296967,connect,ended,-223.0,,True
519728,310636,connect,ended,-87.0,,False
519967,198687,mobile,ended,870.0,,True
520525,370312,mobile,canceled,,,False
520613,346755,connect,ended,-120.0,,False
521322,388172,mobile,canceled,,,False
521865,401475,connect,ended,113.0,540.0,False
522120,386413,mobile,ended,,,False
522544,384479,mobile,ended,47.0,,False
523140,390056,mobile,ended,78.0,,False
523523,285452,connect,canceled,,,False
524013,167023,mobile,ended,-10.0,,False
524084,335239,mobile,ended,147.0,,False
524088,351787,mobile,ended,458.0,,True
524099,396672,mobile,canceled,,,False
524306,403410,mobile,ended,166.0,,False
525019,321582,mobile,canceled,,,False
526080,241935,mobile,ended,160.0,,False
526102,346840,mobile,ended,-2791.0,,True
526116,385295,mobile,canceled,,,False
527278,402845,mobile,canceled,,,False
527653,343652,mobile,ended,20.0,,False
528214,285006,mobile,ended,,,False
528855,280227,connect,ended,,,False
528901,364310,mobile,ended,12.0,,False
529269,361156,mobile,ended,0.0,,False
529438,265546,mobile,ended,15.0,,False
529753,256932,mobile,ended,-761.0,,True
530202,361564,mobile,ended,21.0,,False
530441,283806,mobile,ended,-117.0,,False
530803,373677,mobile,ended,-2.0,,False
531213,221181,mobile,ended,1357.0,,True
531394,320834,connect,ended,7.0,,False
531518,391618,connect,ended,3.0,,False
531609,404592,mobile,canceled,,,False
531713,371159,connect,ended,-125.0,,False
531991,389441,mobile,ended,35.0,,False
532620,276919,mobile,canceled,,,False
532919,371573,mobile,ended,,,False
533364,344091,mobile,ended,31.0,180.0,False
533534,385666,mobile,ended,-159.0,,False
533839,180535,mobile,ended,32.0,,False
533945,353270,mobile,ended,130.0,,False
533968,378850,mobile,ended,-25.0,,False
534242,288611,mobile,ended,12.0,,False
534298,384479,mobile,ended,14.0,,False
534408,255078,mobile,canceled,,,False
534448,364160,connect,ended,-94.0,,False
534457,404341,mobile,canceled,,,False
534811,387801,mobile,ended,,,False
534923,399535,mobile,ended,224.0,,True
534953,389348,mobile,ended,-6.0,,False
534981,309503,mobile,ended,,,False
535035,175071,mobile,ended,57.0,,False
535066,370485,mobile,ended,628.0,,True
535299,222874,mobile,ended,,,False
535320,290109,mobile,ended,661.0,,True
535330,311376,mobile,ended,113.0,,False
535386,405490,mobile,ended,69.0,,False
535519,353425,connect,ended,-166.0,0.0,False
535750,160062,mobile,ended,-26.0,,False
535870,308073,connect,ended,-37.0,,False
535903,375307,mobile,ended,67.0,,False
535988,319579,mobile,canceled,,,False
536163,336027,mobile,ended,19.0,,False
536169,392718,mobile,ended,-2.0,,False
536207,407820,mobile,ended,18.0,,False
536208,366199,connect,ended,21.0,,False
536470,323095,mobile,ended,-477.0,,True
536616,399464,mobile,ended,74.0,,False
536680,313772,connect,ended,-180.0,,False
536746,404862,mobile,ended,,,False
536823,299776,mobile,ended,-18.0,,False
536829,372687,mobile,ended,15.0,,False
536934,376901,connect,ended,35.0,,False
536944,405733,mobile,ended,4.0,,False
537265,390976,connect,ended,54.0,,False
537338,382712,mobile,ended,61.0,,False
537367,374740,mobile,ended,147.0,,False
537441,408821,mobile,ended,25.0,90.0,False
537452,320834,connect,ended,-117.0,,False
537485,394320,mobile,ended,117.0,,False
537497,310534,mobile,canceled,,,False
537499,373233,mobile,ended,170.0,,False
537660,301422,mobile,ended,-199.0,,True
537857,282657,mobile,ended,64.0,,False
537865,374698,mobile,ended,-227.0,,True
537872,315136,connect,ended,23.0,,False
538108,409227,mobile,ended,20.0,,False
506446,400193,mobile,canceled,,,False
506779,395023,mobile,ended,5.0,,False
507519,306450,connect,ended,28.0,,False
507758,208207,mobile,ended,-25.0,,False
508087,311437,mobile,ended,-29.0,,False
508483,308414,mobile,ended,-230.0,,True
509753,399936,mobile,ended,-113.0,,False
510743,375586,mobile,ended,-6.0,,False
513383,245338,mobile,ended,-1.0,,False
516821,357975,mobile,canceled,,,False
517671,401475,connect,ended,-249.0,,True
518090,353292,mobile,ended,17.0,,False
518203,397095,mobile,ended,-31.0,,False
518975,350502,connect,ended,51.0,,False
519328,385783,mobile,ended,-4.0,,False
519716,380455,mobile,ended,,,False
519985,333865,mobile,ended,88.0,,False
520192,328263,mobile,ended,146.0,,False
521013,190171,mobile,ended,-50.0,,False
522325,279668,mobile,ended,,,False
522396,295067,mobile,ended,2.0,,False
522678,377805,mobile,ended,179.0,,False
523400,347873,connect,ended,108.0,,False
523516,167490,mobile,canceled,,,False
524338,167490,mobile,ended,13.0,,False
524578,349526,mobile,ended,,,False
525244,403648,mobile,ended,-33.0,,False
525338,324197,mobile,ended,19.0,,False
525388,203060,mobile,ended,41.0,,False
525959,177313,connect,ended,28.0,,False
526519,397642,mobile,ended,35.0,,False
526686,276923,mobile,canceled,,,False
527046,298757,connect,ended,-281.0,,True
527199,388767,mobile,ended,-79.0,180.0,False
527703,270501,mobile,ended,532.0,,True
527898,337198,mobile,ended,30.0,,False
528056,205891,mobile,ended,,,False
528440,399489,mobile,ended,2.0,,False
528506,392142,mobile,ended,31.0,,False
528977,393908,mobile,canceled,,,False
529332,406559,mobile,ended,-45.0,,False
530029,403275,connect,ended,-8.0,,False
530541,372346,mobile,ended,243.0,,True
530606,377219,connect,ended,-346.0,,True
530686,378616,mobile,ended,42.0,,False
531152,406310,mobile,ended,34.0,,False
531483,341184,mobile,ended,-13.0,,False
531551,379018,mobile,ended,-31.0,,False
531745,294327,connect,ended,6.0,,False
531842,348293,connect,ended,-117.0,,False
531936,404583,mobile,canceled,,,False
532355,359343,mobile,ended,320.0,,True
532664,387939,mobile,ended,-221.0,,True
532681,334190,connect,canceled,,,False
532816,300724,mobile,ended,-7.0,,False
532877,338864,mobile,ended,-56.0,,False
533006,314455,mobile,ended,,,False
533230,391325,mobile,ended,-47.0,,False
533279,307470,mobile,ended,4.0,,False
533622,407383,mobile,ended,12.0,,False
533626,358723,mobile,ended,42.0,,False
533972,374989,mobile,ended,-25.0,,False
534042,334922,mobile,ended,9.0,,False
534218,380748,mobile,ended,-13.0,,False
534319,325139,mobile,ended,-77.0,,False
534393,393148,mobile,ended,25.0,,False
534517,393018,mobile,canceled,,,False
534537,407875,mobile,ended,-13.0,,False
534556,273591,mobile,ended,-49.0,,False
534581,352476,mobile,ended,10.0,,False
534595,404420,mobile,ended,2.0,,False
534656,382083,mobile,ended,,,False
534787,365710,mobile,ended,-107.0,,False
534802,407614,mobile,ended,96.0,,False
534863,206019,mobile,ended,-85.0,,False
534996,406261,mobile,ended,,,False
535091,369339,mobile,ended,-50.0,,False
535135,319608,mobile,ended,9.0,,False
535271,385238,mobile,canceled,,,False
535339,298429,connect,ended,87.0,,False
535348,347169,mobile,ended,,,False
535478,172429,mobile,ended,-442.0,,True
535500,408144,mobile,ended,-290.0,,True
535671,402851,mobile,canceled,,,False
535752,257398,mobile,ended,,,False
535972,393514,mobile,ended,7.0,,False
536032,301750,mobile,ended,26.0,,False
536259,270022,mobile,ended,-38.0,,False
536404,340579,connect,ended,8.0,,False
536759,313602,connect,ended,-116.0,,False
536764,387431,mobile,ended,58.0,,False
536848,398733,mobile,ended,,,False
536969,384479,mobile,ended,-29.0,600.0,False
537032,390898,mobile,ended,104.0,,False
537099,397992,mobile,ended,15.0,,False
537215,313048,mobile,ended,-13.0,0.0,False
537259,400158,mobile,ended,208.0,,False
537400,337219,connect,ended,1.0,,False
537534,406363,mobile,ended,,,False
537657,402528,connect,ended,89.0,,False
537759,400371,mobile,canceled,,,False
537837,362802,mobile,ended,-14.0,,False
538010,312078,connect,ended,10.0,,False
538016,223160,connect,ended,-570.0,,True
538022,407318,mobile,ended,-81.0,,False
538036,330856,mobile,ended,182.0,,False
538136,175289,connect,ended,6.0,570.0,False
538367,279695,mobile,ended,370.0,,True
538420,402674,mobile,ended,126.0,,False
538482,367632,connect,ended,-114.0,,False
519547,363280,mobile,ended,73.0,,False
520260,197523,mobile,ended,8.0,,False
520591,396856,mobile,ended,-3030.0,,True
520712,382389,mobile,ended,-91.0,,False
521176,351030,mobile,ended,44.0,,False
521757,376353,mobile,canceled,,,False
521876,374081,connect,canceled,,,False
521981,404862,mobile,canceled,,,False
523600,350149,mobile,ended,124.0,,False
524354,363546,mobile,ended,,,False
524661,375553,mobile,ended,-58.0,,False
524948,404688,mobile,ended,8.0,,False
525136,374881,mobile,ended,78.0,,False
525150,393908,mobile,ended,49.0,,False
526428,270022,mobile,canceled,,,False
526460,388895,mobile,ended,-13.0,,False
527226,321582,mobile,ended,97.0,270.0,False
527560,343400,mobile,ended,2632.0,,True
528088,383110,connect,canceled,,150.0,False
528120,406143,mobile,canceled,,,False
528275,241058,mobile,ended,,,False
528333,395790,mobile,ended,-1.0,,False
528842,399368,mobile,ended,,,False
529163,260096,connect,ended,245.0,,True
529301,320824,connect,ended,-308.0,540.0,True
529379,379092,mobile,ended,20.0,,False
530025,289681,mobile,ended,76.0,,False
530175,248247,mobile,ended,48.0,,False
530570,407199,mobile,ended,31.0,,False
530899,396046,mobile,ended,62.0,,False
531225,371133,mobile,canceled,,,False
531621,189889,mobile,ended,60.0,,False
531695,391174,mobile,ended,203.0,,False
531719,278935,connect,ended,35.0,,False
531735,269922,mobile,ended,-23.0,,False
532016,314107,connect,ended,-58.0,,False
532031,313432,mobile,ended,62.0,,False
532240,379042,mobile,ended,71084.0,,True
532267,403775,mobile,ended,-201.0,,True
532317,404219,mobile,ended,-159.0,,False
532361,389451,mobile,ended,4.0,,False
532441,300377,mobile,ended,21.0,,False
532465,267891,mobile,ended,351.0,,True
532757,317387,mobile,ended,4.0,,False
532794,338947,connect,ended,-1.0,,False
533719,339015,mobile,ended,322.0,,True
533951,310571,mobile,ended,57.0,,False
533992,373232,mobile,ended,38.0,,False
534056,316449,mobile,ended,1151.0,,True
534064,374993,mobile,canceled,,,False
534367,243595,connect,canceled,,,False
534650,388559,mobile,ended,38.0,,False
534655,365710,mobile,ended,-11.0,,False
534662,359992,mobile,ended,25.0,,False
534699,270195,mobile,ended,23126.0,,True
534932,184620,mobile,ended,151.0,,False
535020,351319,mobile,ended,28.0,,False
535424,327806,mobile,ended,16.0,,False
535450,365575,mobile,ended,29.0,,False
535606,381841,mobile,canceled,,,False
535618,368132,mobile,ended,-40.0,,False
535777,382700,mobile,ended,900.0,,True
535985,361580,mobile,ended,3.0,,False
536139,386413,connect,ended,-51.0,,False
536166,408957,mobile,ended,-34.0,,False
536194,397878,mobile,ended,385.0,,True
536302,270495,mobile,ended,-126.0,,False
536359,316317,mobile,canceled,,,False
536413,364869,mobile,ended,11.0,,False
536729,278499,mobile,ended,-124.0,,False
536776,329924,mobile,ended,-889.0,,True
536842,213941,mobile,ended,16.0,,False
536875,381352,mobile,ended,-84.0,,False
536948,397466,mobile,ended,11.0,,False
537091,331505,mobile,ended,1505.0,,True
537154,375915,mobile,ended,719.0,,True
537166,297064,mobile,ended,66.0,,False
537245,198687,mobile,ended,-169.0,,False
537335,329422,mobile,ended,-47.0,,False
537344,367258,mobile,ended,,,False
537388,334020,mobile,ended,235.0,,True
537582,402353,mobile,ended,,,False
537723,350702,mobile,ended,48.0,,False
537841,265664,connect,ended,186.0,240.0,False
537861,406995,mobile,ended,38.0,,False
537876,354299,mobile,ended,58.0,,False
538126,409514,mobile,canceled,,,False
538151,188698,mobile,ended,41.0,,False
538192,366071,mobile,ended,-64.0,,False
538272,372468,mobile,canceled,,,False
538304,398045,mobile,ended,-53.0,,False
538325,389785,connect,ended,-211.0,,True
538561,317118,mobile,ended,28.0,,False
538639,383540,mobile,ended,38.0,,False
538673,342719,mobile,ended,,,False
538684,392813,mobile,canceled,,,False
538740,357530,connect,canceled,,,False
538781,409441,mobile,canceled,,,False
538858,352393,connect,ended,22.0,,False
538987,391882,connect,ended,-40.0,,False
539004,385224,mobile,ended,,,False
539021,409750,mobile,ended,-100.0,,False
539087,332480,mobile,ended,7.0,,False
539090,398105,mobile,ended,-24.0,,False
539098,395608,mobile,ended,1808.0,,True
539101,169247,mobile,ended,-47.0,,False
539190,377926,mobile,canceled,,,False
539215,385026,mobile,canceled,,,False
539234,364411,mobile,ended,-17.0,,False
539256,370312,mobile,ended,88.0,,False
538158,355788,mobile,canceled,,,False
538171,408131,mobile,canceled,,,False
538218,263232,mobile,ended,273.0,,True
538339,308796,mobile,ended,-17.0,,False
538380,368776,mobile,ended,-114.0,,False
538485,392718,mobile,ended,,,False
538585,337266,connect,ended,54.0,,False
538674,303506,mobile,ended,33.0,,False
538697,323056,mobile,ended,-78.0,,False
538708,339215,mobile,ended,-215.0,,True
538739,389648,mobile,canceled,,,False
538823,381687,connect,ended,485.0,,True
538906,334190,connect,canceled,,630.0,False
538938,389785,connect,ended,454.0,,True
539052,347781,mobile,ended,-6.0,,False
539193,386986,mobile,ended,-50.0,,False
539293,353535,mobile,ended,8.0,,False
539482,371010,mobile,ended,217.0,,False
539496,213557,mobile,ended,67.0,,False
539615,288973,mobile,ended,-6.0,,False
539618,297119,mobile,ended,101.0,30.0,False
539683,190452,mobile,ended,,,False
539732,291389,mobile,ended,43.0,,False
539780,316656,mobile,ended,-44.0,,False
539819,396575,mobile,ended,128.0,,False
539827,351514,mobile,ended,-125.0,,False
539892,344530,mobile,canceled,,,False
539950,403313,mobile,ended,,,False
540021,349049,mobile,ended,72.0,,False
540081,313432,mobile,ended,108.0,,False
540092,377316,mobile,ended,131.0,,False
540200,290256,mobile,canceled,,,False
540222,360474,connect,ended,71.0,180.0,False
540589,314326,mobile,ended,225.0,,True
540603,358103,mobile,ended,377.0,,True
540617,389785,connect,ended,-884.0,,True
540665,398086,mobile,ended,6.0,,False
540780,287693,mobile,ended,8.0,,False
540924,374809,connect,ended,2.0,240.0,False
540942,325695,mobile,ended,2.0,600.0,False
541065,341037,connect,ended,4.0,,False
541132,382236,mobile,ended,-3.0,,False
541227,366838,mobile,ended,-33.0,,False
541287,406528,mobile,ended,-79.0,,False
541340,341105,mobile,ended,-79.0,,False
541389,319225,connect,canceled,,,False
